street,city,state,zip,price,sqFt,year,has_doorman,min_from_subway,user_id
14th str.,New York,NY,10009,927.34,626.96,1985,1,8,7394
14th str.,New York,NY,10009,927.35,626.98,1985,1,8,7636
14th str.,New York,NY,10009,927.36,627.03,1985,1,8,838
14th str.,New York,NY,10009,927.36,627.09,1985,1,8,3233
14th str.,New York,NY,10009,927.37,627.11,1985,1,8,7520
14th str.,New York,NY,10009,927.39,627.13,1985,1,8,3738
14th str.,New York,NY,10009,927.45,627.17,1985,1,8,2584
14th str.,New York,NY,10009,927.45,627.20,1985,1,8,1663
14th str.,New York,NY,10009,927.49,627.21,1985,1,8,3670
14th str.,New York,NY,10009,927.52,627.21,1985,1,8,1569
14th str.,New York,NY,10009,927.59,627.25,1985,1,8,3178
14th str.,New York,NY,10009,927.63,627.31,1985,1,8,6518
14th str.,New York,NY,10009,927.65,627.36,1985,1,8,5858
14th str.,New York,NY,10009,927.69,627.37,1985,1,8,1217
14th str.,New York,NY,10009,927.69,627.40,1985,1,8,3579
14th str.,New York,NY,10009,927.70,627.46,1985,1,8,2528
14th str.,New York,NY,10009,927.71,627.47,1985,1,8,3233
14th str.,New York,NY,10009,927.78,627.47,1985,1,8,1026
14th str.,New York,NY,10009,927.79,627.50,1985,1,8,1610
14th str.,New York,NY,10009,927.83,627.50,1985,1,8,5
14th str.,New York,NY,10009,927.86,627.51,1985,1,8,557
14th str.,New York,NY,10009,927.87,627.55,1985,1,8,5
14th str.,New York,NY,10009,927.87,627.66,1985,1,8,2916
14th str.,New York,NY,10009,927.92,627.70,1985,1,8,7562
14th str.,New York,NY,10009,927.96,627.77,1985,1,8,5704
14th str.,New York,NY,10009,927.96,627.84,1985,1,8,6297
14th str.,New York,NY,10009,927.98,627.84,1985,1,8,7190
14th str.,New York,NY,10009,928.02,627.86,1985,1,8,5607
14th str.,New York,NY,10009,928.02,628.05,1985,1,8,6115
14th str.,New York,NY,10009,928.06,628.07,1985,1,8,2144
14th str.,New York,NY,10009,928.09,628.07,1985,1,8,2690
14th str.,New York,NY,10009,928.10,628.10,1985,1,8,568
14th str.,New York,NY,10009,928.11,628.11,1985,1,8,36
14th str.,New York,NY,10009,928.12,628.11,1985,1,8,5226
14th str.,New York,NY,10009,928.18,628.15,1985,1,8,2813
14th str.,New York,NY,10009,928.21,628.19,1985,1,8,3617
14th str.,New York,NY,10009,928.21,628.20,1985,1,8,8606
14th str.,New York,NY,10009,928.22,628.22,1985,1,8,1163
14th str.,New York,NY,10009,928.22,628.25,1985,1,8,3020
14th str.,New York,NY,10009,928.24,628.28,1985,1,8,9573
14th str.,New York,NY,10009,928.26,628.35,1985,1,8,2179
14th str.,New York,NY,10009,928.30,628.40,1985,1,8,6236
14th str.,New York,NY,10009,928.30,628.44,1985,1,8,7072
14th str.,New York,NY,10009,928.31,628.52,1985,1,8,1025
14th str.,New York,NY,10009,928.36,628.56,1985,1,8,6904
14th str.,New York,NY,10009,928.36,628.58,1985,1,8,8830
14th str.,New York,NY,10009,928.39,628.59,1985,1,8,5846
14th str.,New York,NY,10009,928.41,628.61,1985,1,8,437
14th str.,New York,NY,10009,928.45,628.82,1985,1,8,3514
14th str.,New York,NY,10009,928.46,628.84,1985,1,8,725
14th str.,New York,NY,10009,928.46,628.94,1985,1,8,5344
14th str.,New York,NY,10009,928.53,628.94,1985,1,8,3543
14th str.,New York,NY,10009,928.53,629.15,1985,1,8,3911
14th str.,New York,NY,10009,928.55,629.25,1985,1,8,6790
14th str.,New York,NY,10009,928.59,629.28,1985,1,8,942
14th str.,New York,NY,10009,928.60,629.36,1985,1,8,2487
14th str.,New York,NY,10009,928.62,629.36,1985,1,8,898
14th str.,New York,NY,10009,928.62,629.39,1985,1,8,7466
14th str.,New York,NY,10009,928.63,629.40,1985,1,8,1358
14th str.,New York,NY,10009,928.63,629.41,1985,1,8,2603
14th str.,New York,NY,10009,928.66,629.42,1985,1,8,4996
14th str.,New York,NY,10009,928.73,629.55,1985,1,8,4845
14th str.,New York,NY,10009,928.76,629.55,1985,1,8,5296
14th str.,New York,NY,10009,928.78,629.60,1985,1,8,1891
14th str.,New York,NY,10009,928.79,629.65,1985,1,8,5078
14th str.,New York,NY,10009,928.80,629.65,1985,1,8,6216
14th str.,New York,NY,10009,928.80,629.67,1985,1,8,5978
14th str.,New York,NY,10009,928.94,629.68,1985,1,8,3541
14th str.,New York,NY,10009,929.00,629.74,1985,1,8,5260
14th str.,New York,NY,10009,929.01,629.82,1985,1,8,1374
14th str.,New York,NY,10009,929.01,629.84,1985,1,8,4610
14th str.,New York,NY,10009,929.04,629.85,1985,1,8,1246
14th str.,New York,NY,10009,929.05,629.85,1985,1,8,3520
14th str.,New York,NY,10009,929.05,629.87,1985,1,8,3434
14th str.,New York,NY,10009,929.08,629.87,1985,1,8,6806
14th str.,New York,NY,10009,929.08,629.91,1985,1,8,2666
14th str.,New York,NY,10009,929.13,629.96,1985,1,8,2101
14th str.,New York,NY,10009,929.16,629.96,1985,1,8,2371
14th str.,New York,NY,10009,929.19,629.98,1985,1,8,1376
14th str.,New York,NY,10009,929.20,630.01,1985,1,8,5796
14th str.,New York,NY,10009,929.22,630.02,1985,1,8,2827
14th str.,New York,NY,10009,929.25,630.04,1985,1,8,490
14th str.,New York,NY,10009,929.30,630.05,1985,1,8,5910
14th str.,New York,NY,10009,929.38,630.06,1985,1,8,6103
14th str.,New York,NY,10009,929.38,630.07,1985,1,8,6087
14th str.,New York,NY,10009,929.40,630.07,1985,1,8,6679
14th str.,New York,NY,10009,929.43,630.08,1985,1,8,8701
14th str.,New York,NY,10009,929.44,630.09,1985,1,8,4416
14th str.,New York,NY,10009,929.47,630.15,1985,1,8,2204
14th str.,New York,NY,10009,929.50,630.17,1985,1,8,7598
14th str.,New York,NY,10009,929.52,630.24,1985,1,8,10303
14th str.,New York,NY,10009,929.54,630.31,1985,1,8,3697
14th str.,New York,NY,10009,929.55,630.36,1985,1,8,2341
14th str.,New York,NY,10009,929.61,630.39,1985,1,8,4406
14th str.,New York,NY,10009,929.63,630.40,1985,1,8,2766
14th str.,New York,NY,10009,929.65,630.45,1985,1,8,1887
14th str.,New York,NY,10009,929.79,630.46,1985,1,8,5792
14th str.,New York,NY,10009,929.81,630.46,1985,1,8,2324
14th str.,New York,NY,10009,929.83,630.47,1985,1,8,3489
14th str.,New York,NY,10009,929.87,630.52,1985,1,8,10260
14th str.,New York,NY,10009,929.93,630.53,1985,1,8,2937
14th str.,New York,NY,10009,929.96,630.54,1985,1,8,5417
14th str.,New York,NY,10009,930.02,630.56,1985,1,8,2534
14th str.,New York,NY,10009,930.04,630.58,1985,1,8,6015
14th str.,New York,NY,10009,930.05,630.59,1985,1,8,723
14th str.,New York,NY,10009,930.07,630.71,1985,1,8,1027
14th str.,New York,NY,10009,930.08,630.75,1985,1,8,2993
14th str.,New York,NY,10009,930.09,630.89,1985,1,8,873
14th str.,New York,NY,10009,930.13,631.01,1985,1,8,5616
14th str.,New York,NY,10009,930.19,631.03,1985,1,8,1934
14th str.,New York,NY,10009,930.20,631.04,1985,1,8,5325
14th str.,New York,NY,10009,930.21,631.12,1985,1,8,5446
14th str.,New York,NY,10009,930.22,631.14,1985,1,8,3721
14th str.,New York,NY,10009,930.27,631.15,1985,1,8,6146
14th str.,New York,NY,10009,930.30,631.17,1985,1,8,4850
14th str.,New York,NY,10009,930.35,631.19,1985,1,8,1315
14th str.,New York,NY,10009,930.36,631.19,1985,1,8,1161
14th str.,New York,NY,10009,930.38,631.20,1985,1,8,55
14th str.,New York,NY,10009,930.45,631.21,1985,1,8,7955
14th str.,New York,NY,10009,930.46,631.25,1985,1,8,5869
14th str.,New York,NY,10009,930.46,631.28,1985,1,8,4848
14th str.,New York,NY,10009,930.49,631.30,1985,1,8,2169
14th str.,New York,NY,10009,930.57,631.32,1985,1,8,8172
14th str.,New York,NY,10009,930.58,631.35,1985,1,8,6046
14th str.,New York,NY,10009,930.60,631.37,1985,1,8,2247
14th str.,New York,NY,10009,930.63,631.40,1985,1,8,2198
14th str.,New York,NY,10009,930.66,631.41,1985,1,8,5142
14th str.,New York,NY,10009,930.69,631.50,1985,1,8,289
14th str.,New York,NY,10009,930.77,631.51,1985,1,8,3377
14th str.,New York,NY,10009,930.81,631.53,1985,1,8,2898
14th str.,New York,NY,10009,930.95,631.58,1985,1,8,939
14th str.,New York,NY,10009,930.99,631.70,1985,1,8,6223
14th str.,New York,NY,10009,931.06,631.78,1985,1,8,7497
14th str.,New York,NY,10009,931.10,631.79,1985,1,8,6781
14th str.,New York,NY,10009,931.11,631.83,1985,1,8,9053
14th str.,New York,NY,10009,931.13,631.84,1985,1,8,235
14th str.,New York,NY,10009,931.16,631.84,1985,1,8,6839
14th str.,New York,NY,10009,931.19,631.90,1985,1,8,6458
14th str.,New York,NY,10009,931.21,631.91,1985,1,8,726
14th str.,New York,NY,10009,931.23,632.03,1985,1,8,169
14th str.,New York,NY,10009,931.30,632.06,1985,1,8,1407
14th str.,New York,NY,10009,931.31,632.07,1985,1,8,5695
14th str.,New York,NY,10009,931.31,632.10,1985,1,8,5959
14th str.,New York,NY,10009,931.34,632.24,1985,1,8,3979
14th str.,New York,NY,10009,931.40,632.26,1985,1,8,1606
14th str.,New York,NY,10009,931.43,632.35,1985,1,8,741
14th str.,New York,NY,10009,931.45,632.39,1985,1,8,2229
14th str.,New York,NY,10009,931.48,632.41,1985,1,8,8088
14th str.,New York,NY,10009,931.48,632.43,1985,1,8,9127
14th str.,New York,NY,10009,931.53,632.46,1985,1,8,3023
14th str.,New York,NY,10009,931.53,632.54,1985,1,8,1457
14th str.,New York,NY,10009,931.60,632.54,1985,1,8,6434
14th str.,New York,NY,10009,931.62,632.57,1985,1,8,2039
14th str.,New York,NY,10009,931.65,632.58,1985,1,8,1167
14th str.,New York,NY,10009,931.65,632.59,1985,1,8,3171
14th str.,New York,NY,10009,931.66,632.60,1985,1,8,3178
14th str.,New York,NY,10009,931.70,632.63,1985,1,8,6920
14th str.,New York,NY,10009,931.76,632.67,1985,1,8,2332
14th str.,New York,NY,10009,931.77,632.69,1985,1,8,1653
14th str.,New York,NY,10009,931.80,632.69,1985,1,8,5022
14th str.,New York,NY,10009,931.80,632.73,1985,1,8,3599
14th str.,New York,NY,10009,931.84,632.74,1985,1,8,4603
14th str.,New York,NY,10009,931.85,632.81,1985,1,8,1070
14th str.,New York,NY,10009,931.88,632.83,1985,1,8,8420
14th str.,New York,NY,10009,931.89,632.84,1985,1,8,2519
14th str.,New York,NY,10009,931.92,632.85,1985,1,8,1881
14th str.,New York,NY,10009,932.04,632.93,1985,1,8,1350
14th str.,New York,NY,10009,932.08,632.97,1985,1,8,5190
14th str.,New York,NY,10009,932.09,632.98,1985,1,8,3843
14th str.,New York,NY,10009,932.10,633.03,1985,1,8,9697
14th str.,New York,NY,10009,932.16,633.04,1985,1,8,1516
14th str.,New York,NY,10009,932.21,633.06,1985,1,8,7336
14th str.,New York,NY,10009,932.22,633.08,1985,1,8,5251
14th str.,New York,NY,10009,932.25,633.08,1985,1,8,690
14th str.,New York,NY,10009,932.26,633.17,1985,1,8,2050
14th str.,New York,NY,10009,932.28,633.18,1985,1,8,273
14th str.,New York,NY,10009,932.32,633.29,1985,1,8,1562
14th str.,New York,NY,10009,932.45,633.31,1985,1,8,1897
14th str.,New York,NY,10009,932.49,633.31,1985,1,8,9235
14th str.,New York,NY,10009,932.54,633.32,1985,1,8,10248
14th str.,New York,NY,10009,932.54,633.32,1985,1,8,2960
14th str.,New York,NY,10009,932.58,633.38,1985,1,8,6917
14th str.,New York,NY,10009,932.58,633.46,1985,1,8,4135
14th str.,New York,NY,10009,932.64,633.60,1985,1,8,3133
14th str.,New York,NY,10009,932.70,633.60,1985,1,8,795
14th str.,New York,NY,10009,932.76,633.61,1985,1,8,3074
14th str.,New York,NY,10009,932.86,633.63,1985,1,8,3018
14th str.,New York,NY,10009,932.87,633.66,1985,1,8,1071
14th str.,New York,NY,10009,932.88,633.67,1985,1,8,8541
14th str.,New York,NY,10009,933.02,633.71,1985,1,8,4779
14th str.,New York,NY,10009,933.13,633.72,1985,1,8,4177
14th str.,New York,NY,10009,933.14,633.74,1985,1,8,1301
14th str.,New York,NY,10009,933.16,633.77,1985,1,8,1339
14th str.,New York,NY,10009,933.19,633.79,1985,1,8,5911
14th str.,New York,NY,10009,933.19,633.84,1985,1,8,952
14th str.,New York,NY,10009,933.23,633.91,1985,1,8,4608
14th str.,New York,NY,10009,933.31,633.92,1985,1,8,616
14th str.,New York,NY,10009,933.34,633.95,1985,1,8,7481
14th str.,New York,NY,10009,933.39,633.97,1985,1,8,6085
14th str.,New York,NY,10009,933.44,634.00,1985,1,8,4057
14th str.,New York,NY,10009,933.44,634.01,1985,1,8,3618
14th str.,New York,NY,10009,933.45,634.02,1985,1,8,9397
14th str.,New York,NY,10009,933.45,634.05,1985,1,8,1934
14th str.,New York,NY,10009,933.48,634.07,1985,1,8,1989
14th str.,New York,NY,10009,933.49,634.08,1985,1,8,2716
14th str.,New York,NY,10009,933.50,634.10,1985,1,8,4041
14th str.,New York,NY,10009,933.51,634.13,1985,1,8,5281
14th str.,New York,NY,10009,933.51,634.25,1985,1,8,3368
14th str.,New York,NY,10009,933.53,634.26,1985,1,8,7711
14th str.,New York,NY,10009,933.54,634.27,1985,1,8,4666
14th str.,New York,NY,10009,933.57,634.30,1985,1,8,5042
14th str.,New York,NY,10009,933.57,634.35,1985,1,8,5906
14th str.,New York,NY,10009,933.59,634.36,1985,1,8,473
14th str.,New York,NY,10009,933.61,634.36,1985,1,8,3804
14th str.,New York,NY,10009,933.62,634.38,1985,1,8,678
14th str.,New York,NY,10009,933.63,634.48,1985,1,8,3344
14th str.,New York,NY,10009,933.65,634.65,1985,1,8,3488
14th str.,New York,NY,10009,933.73,634.65,1985,1,8,1697
14th str.,New York,NY,10009,933.77,634.68,1985,1,8,4534
14th str.,New York,NY,10009,933.87,634.70,1985,1,8,1648
14th str.,New York,NY,10009,934.02,634.71,1985,1,8,3340
14th str.,New York,NY,10009,934.04,634.72,1985,1,8,1734
14th str.,New York,NY,10009,934.04,634.76,1985,1,8,7180
14th str.,New York,NY,10009,934.07,634.83,1985,1,8,1806
14th str.,New York,NY,10009,934.07,634.87,1985,1,8,1524
14th str.,New York,NY,10009,934.10,634.94,1985,1,8,3761
14th str.,New York,NY,10009,934.11,634.95,1985,1,8,532
14th str.,New York,NY,10009,934.15,634.99,1986,1,8,6977
14th str.,New York,NY,10009,934.18,635.00,1986,1,8,6162
14th str.,New York,NY,10009,934.19,635.04,1986,1,8,3359
14th str.,New York,NY,10009,934.19,635.07,1986,1,8,2332
14th str.,New York,NY,10009,934.19,635.14,1986,1,8,3947
14th str.,New York,NY,10009,934.24,635.15,1986,1,8,3084
14th str.,New York,NY,10009,934.24,635.15,1986,1,8,5825
14th str.,New York,NY,10009,934.28,635.16,1986,1,8,6714
14th str.,New York,NY,10009,934.30,635.23,1986,1,8,3333
14th str.,New York,NY,10009,934.32,635.23,1986,1,8,3777
14th str.,New York,NY,10009,934.34,635.27,1986,1,8,5484
14th str.,New York,NY,10009,934.36,635.30,1986,1,8,6364
14th str.,New York,NY,10009,934.38,635.36,1986,1,8,1117
14th str.,New York,NY,10009,934.50,635.36,1986,1,8,3517
14th str.,New York,NY,10009,934.53,635.38,1986,1,8,2056
14th str.,New York,NY,10009,934.57,635.46,1986,1,8,5412
14th str.,New York,NY,10009,934.58,635.47,1986,1,8,3205
14th str.,New York,NY,10009,934.69,635.50,1986,1,8,2327
14th str.,New York,NY,10009,934.73,635.51,1986,1,8,1165
14th str.,New York,NY,10009,934.73,635.53,1986,1,8,5950
14th str.,New York,NY,10009,934.83,635.55,1986,1,8,2536
14th str.,New York,NY,10009,934.83,635.57,1986,1,8,1833
14th str.,New York,NY,10009,934.84,635.58,1986,1,8,2295
14th str.,New York,NY,10009,934.86,635.61,1986,1,8,2418
14th str.,New York,NY,10009,934.94,635.64,1986,1,8,5824
14th str.,New York,NY,10009,934.95,635.68,1986,1,8,35
14th str.,New York,NY,10009,934.98,635.69,1986,1,8,4436
14th str.,New York,NY,10009,934.99,635.72,1986,1,8,2672
14th str.,New York,NY,10009,935.01,635.74,1986,1,8,6504
14th str.,New York,NY,10009,935.01,635.79,1986,1,8,1905
14th str.,New York,NY,10009,935.02,635.80,1986,1,8,934
14th str.,New York,NY,10009,935.09,635.90,1986,1,9,2240
14th str.,New York,NY,10009,935.09,635.91,1986,1,9,3144
14th str.,New York,NY,10009,935.10,635.91,1986,1,9,4616
14th str.,New York,NY,10009,935.11,635.94,1986,1,9,3528
14th str.,New York,NY,10009,935.14,636.00,1986,1,9,4316
14th str.,New York,NY,10009,935.15,636.16,1986,1,9,2408
14th str.,New York,NY,10009,935.15,636.16,1986,1,9,5232
14th str.,New York,NY,10009,935.20,636.18,1986,1,9,5526
14th str.,New York,NY,10009,935.27,636.18,1986,1,9,2632
14th str.,New York,NY,10009,935.28,636.18,1986,1,9,3294
14th str.,New York,NY,10009,935.28,636.21,1986,1,9,7364
14th str.,New York,NY,10009,935.33,636.21,1986,1,9,509
14th str.,New York,NY,10009,935.35,636.25,1986,1,9,1823
14th str.,New York,NY,10009,935.38,636.25,1986,1,9,1692
14th str.,New York,NY,10009,935.41,636.28,1986,1,9,7810
14th str.,New York,NY,10009,935.47,636.33,1986,1,9,1437
14th str.,New York,NY,10009,935.51,636.35,1986,1,9,5342
14th str.,New York,NY,10009,935.53,636.35,1986,1,9,748
14th str.,New York,NY,10009,935.55,636.41,1986,1,9,5150
14th str.,New York,NY,10009,935.57,636.42,1986,1,9,7381
14th str.,New York,NY,10009,935.58,636.46,1986,1,9,5141
14th str.,New York,NY,10009,935.66,636.49,1986,1,9,3766
14th str.,New York,NY,10009,935.67,636.52,1986,1,9,5444
14th str.,New York,NY,10009,935.68,636.53,1986,1,9,6577
14th str.,New York,NY,10009,935.69,636.57,1986,1,9,1136
14th str.,New York,NY,10009,935.71,636.58,1986,1,9,3658
14th str.,New York,NY,10009,935.72,636.67,1986,1,9,8462
14th str.,New York,NY,10009,935.72,636.74,1986,1,9,1405
14th str.,New York,NY,10009,935.73,636.74,1986,1,9,11084
14th str.,New York,NY,10009,935.74,636.79,1986,1,9,3773
14th str.,New York,NY,10009,935.76,636.80,1986,1,9,6772
14th str.,New York,NY,10009,935.79,636.84,1986,1,9,2562
14th str.,New York,NY,10009,935.80,636.85,1986,1,9,2735
14th str.,New York,NY,10009,935.81,636.86,1986,1,9,8349
14th str.,New York,NY,10009,935.89,636.87,1986,1,9,5787
14th str.,New York,NY,10009,935.92,636.90,1986,1,9,3657
14th str.,New York,NY,10009,935.93,636.92,1986,1,9,7662
14th str.,New York,NY,10009,935.95,637.03,1986,1,9,3017
14th str.,New York,NY,10009,936.07,637.04,1986,1,9,3257
14th str.,New York,NY,10009,936.10,637.05,1986,1,9,7956
14th str.,New York,NY,10009,936.11,637.06,1986,1,9,2197
14th str.,New York,NY,10009,936.14,637.11,1986,1,9,4570
14th str.,New York,NY,10009,936.15,637.19,1986,1,9,4609
14th str.,New York,NY,10009,936.16,637.20,1986,1,9,3199
14th str.,New York,NY,10009,936.17,637.21,1986,1,9,483
14th str.,New York,NY,10009,936.23,637.24,1986,1,9,3120
14th str.,New York,NY,10009,936.24,637.25,1986,1,9,3674
14th str.,New York,NY,10009,936.25,637.28,1986,1,9,2472
14th str.,New York,NY,10009,936.27,637.31,1986,1,9,3461
14th str.,New York,NY,10009,936.33,637.34,1986,1,9,2027
14th str.,New York,NY,10009,936.42,637.35,1986,1,9,102
14th str.,New York,NY,10009,936.42,637.36,1986,1,9,3610
14th str.,New York,NY,10009,936.47,637.39,1986,1,9,1992
14th str.,New York,NY,10009,936.48,637.44,1986,1,9,1360
14th str.,New York,NY,10009,936.48,637.47,1986,1,9,1389
14th str.,New York,NY,10009,936.49,637.52,1986,1,9,5948
14th str.,New York,NY,10009,936.50,637.54,1986,1,9,6876
14th str.,New York,NY,10009,936.50,637.55,1986,1,9,3961
14th str.,New York,NY,10009,936.56,637.66,1986,1,9,1663
14th str.,New York,NY,10009,936.60,637.68,1986,1,9,4799
14th str.,New York,NY,10009,936.69,637.71,1986,1,9,4935
14th str.,New York,NY,10009,936.71,637.75,1986,1,9,1496
14th str.,New York,NY,10009,936.72,637.75,1986,1,9,991
14th str.,New York,NY,10009,936.75,637.76,1986,1,9,7625
14th str.,New York,NY,10009,936.78,637.78,1986,1,9,726
14th str.,New York,NY,10009,936.80,637.80,1986,1,9,1468
14th str.,New York,NY,10009,936.85,637.84,1986,1,9,5773
14th str.,New York,NY,10009,936.86,637.86,1986,1,9,4570
14th str.,New York,NY,10009,936.93,637.87,1986,1,9,3730
14th str.,New York,NY,10009,937.00,637.90,1986,1,9,2582
14th str.,New York,NY,10009,937.01,638.02,1986,1,9,5469
14th str.,New York,NY,10009,937.06,638.02,1986,1,9,44
14th str.,New York,NY,10009,937.09,638.07,1986,1,9,7160
14th str.,New York,NY,10009,937.11,638.14,1986,1,9,4191
14th str.,New York,NY,10009,937.17,638.19,1986,1,9,937
14th str.,New York,NY,10009,937.18,638.22,1986,1,9,6707
14th str.,New York,NY,10009,937.21,638.27,1986,1,9,4559
14th str.,New York,NY,10009,937.21,638.29,1986,1,9,4254
14th str.,New York,NY,10009,937.22,638.36,1986,1,9,5697
14th str.,New York,NY,10009,937.23,638.36,1986,1,9,690
14th str.,New York,NY,10009,937.25,638.38,1986,1,9,3396
14th str.,New York,NY,10009,937.26,638.41,1986,1,9,8719
14th str.,New York,NY,10009,937.29,638.43,1986,1,9,579
14th str.,New York,NY,10009,937.30,638.43,1986,1,9,7063
14th str.,New York,NY,10009,937.30,638.45,1986,1,9,929
14th str.,New York,NY,10009,937.38,638.47,1986,1,9,3010
14th str.,New York,NY,10009,937.49,638.48,1986,1,9,7145
14th str.,New York,NY,10009,937.56,638.49,1986,1,9,2043
14th str.,New York,NY,10009,937.57,638.50,1986,1,9,6778
14th str.,New York,NY,10009,937.57,638.50,1986,1,9,2009
14th str.,New York,NY,10009,937.59,638.51,1986,1,9,3747
14th str.,New York,NY,10009,937.62,638.51,1986,1,9,4588
14th str.,New York,NY,10009,937.64,638.52,1986,1,9,4892
14th str.,New York,NY,10009,937.64,638.67,1986,1,9,5300
14th str.,New York,NY,10009,937.67,638.74,1986,1,9,2459
14th str.,New York,NY,10009,937.68,638.74,1986,1,9,6077
14th str.,New York,NY,10009,937.68,638.75,1986,1,9,5758
14th str.,New York,NY,10009,937.72,638.89,1986,1,9,7244
14th str.,New York,NY,10009,937.73,638.91,1986,1,9,1127
14th str.,New York,NY,10009,937.74,638.96,1986,1,9,8386
14th str.,New York,NY,10009,937.77,638.97,1986,1,9,1984
14th str.,New York,NY,10009,937.79,639.00,1986,1,9,6143
14th str.,New York,NY,10009,937.85,639.01,1986,1,9,3012
14th str.,New York,NY,10009,937.86,639.03,1986,1,9,4081
14th str.,New York,NY,10009,937.89,639.06,1986,1,9,1581
14th str.,New York,NY,10009,937.89,639.11,1986,1,9,54
14th str.,New York,NY,10009,937.93,639.14,1986,1,9,3192
14th str.,New York,NY,10009,937.93,639.14,1986,1,9,3738
14th str.,New York,NY,10009,937.95,639.15,1986,1,9,2698
14th str.,New York,NY,10009,937.96,639.16,1986,1,9,3113
14th str.,New York,NY,10009,937.98,639.27,1986,1,9,3668
14th str.,New York,NY,10009,937.98,639.29,1986,1,9,5581
14th str.,New York,NY,10009,937.99,639.37,1986,1,9,3041
14th str.,New York,NY,10009,938.01,639.38,1986,1,9,1286
14th str.,New York,NY,10009,938.04,639.42,1986,1,9,4462
14th str.,New York,NY,10009,938.06,639.45,1986,1,9,5991
14th str.,New York,NY,10009,938.09,639.50,1986,1,9,4771
14th str.,New York,NY,10009,938.11,639.56,1986,1,9,3541
14th str.,New York,NY,10009,938.11,639.58,1986,1,9,561
14th str.,New York,NY,10009,938.13,639.58,1986,1,9,7308
14th str.,New York,NY,10009,938.14,639.63,1986,1,9,1344
14th str.,New York,NY,10009,938.16,639.66,1986,1,9,6306
14th str.,New York,NY,10009,938.26,639.67,1986,1,9,4317
14th str.,New York,NY,10009,938.27,639.71,1986,1,9,6249
14th str.,New York,NY,10009,938.28,639.78,1986,1,9,930
14th str.,New York,NY,10009,938.34,639.85,1986,1,9,2579
14th str.,New York,NY,10009,938.36,639.86,1986,1,9,11792
14th str.,New York,NY,10009,938.39,639.87,1986,1,9,5564
14th str.,New York,NY,10009,938.40,639.87,1986,1,9,4946
14th str.,New York,NY,10009,938.43,639.98,1986,1,9,5017
14th str.,New York,NY,10009,938.45,640.01,1986,1,9,3391
14th str.,New York,NY,10009,938.46,640.02,1986,1,9,1476
14th str.,New York,NY,10009,938.52,640.05,1986,1,9,5160
14th str.,New York,NY,10009,938.59,640.09,1986,1,9,4819
14th str.,New York,NY,10009,938.60,640.09,1986,1,9,262
14th str.,New York,NY,10009,938.60,640.16,1986,1,9,382
14th str.,New York,NY,10009,938.62,640.17,1986,1,9,257
14th str.,New York,NY,10009,938.64,640.22,1986,1,9,9080
14th str.,New York,NY,10009,938.66,640.24,1986,1,9,3822
14th str.,New York,NY,10009,938.67,640.27,1986,1,9,2548
14th str.,New York,NY,10009,938.67,640.30,1986,1,9,4245
14th str.,New York,NY,10009,938.68,640.34,1986,1,9,5181
14th str.,New York,NY,10009,938.72,640.38,1986,1,9,3361
14th str.,New York,NY,10009,938.75,640.39,1986,1,9,1337
14th str.,New York,NY,10009,938.80,640.41,1986,1,9,4699
14th str.,New York,NY,10009,938.82,640.41,1986,1,9,5319
14th str.,New York,NY,10009,938.88,640.44,1986,1,9,2317
14th str.,New York,NY,10009,938.89,640.66,1986,1,9,4147
14th str.,New York,NY,10009,938.92,640.67,1986,1,9,1931
14th str.,New York,NY,10009,938.96,640.69,1986,1,9,4703
14th str.,New York,NY,10009,938.96,640.71,1986,1,9,3400
14th str.,New York,NY,10009,939.02,640.73,1986,1,9,4550
14th str.,New York,NY,10009,939.02,640.76,1986,1,9,2237
14th str.,New York,NY,10009,939.12,640.79,1986,1,9,6667
14th str.,New York,NY,10009,939.16,640.87,1986,1,9,2766
14th str.,New York,NY,10009,939.19,640.90,1986,1,9,5849
14th str.,New York,NY,10009,939.34,640.90,1986,1,9,2729
14th str.,New York,NY,10009,939.40,640.90,1986,1,9,6265
14th str.,New York,NY,10009,939.42,640.92,1986,1,9,5560
14th str.,New York,NY,10009,939.44,640.98,1986,1,9,3703
14th str.,New York,NY,10009,939.46,640.98,1986,1,9,3263
14th str.,New York,NY,10009,939.48,641.03,1986,1,9,3481
14th str.,New York,NY,10009,939.52,641.11,1986,1,9,3090
14th str.,New York,NY,10009,939.61,641.17,1986,1,9,1236
14th str.,New York,NY,10009,939.63,641.17,1986,1,9,3426
14th str.,New York,NY,10009,939.64,641.19,1986,1,9,4797
14th str.,New York,NY,10009,939.69,641.22,1986,1,9,8657
14th str.,New York,NY,10009,939.70,641.23,1986,1,9,1084
14th str.,New York,NY,10009,939.72,641.25,1986,1,9,1970
14th str.,New York,NY,10009,939.73,641.28,1986,1,9,7458
14th str.,New York,NY,10009,939.77,641.30,1986,1,9,7111
14th str.,New York,NY,10009,939.79,641.32,1986,1,9,7625
14th str.,New York,NY,10009,939.83,641.33,1986,1,9,4073
14th str.,New York,NY,10009,939.84,641.33,1986,1,9,3936
14th str.,New York,NY,10009,939.84,641.35,1986,1,9,4321
14th str.,New York,NY,10009,939.92,641.36,1986,1,9,7025
14th str.,New York,NY,10009,939.94,641.39,1986,1,9,5317
14th str.,New York,NY,10009,939.95,641.42,1986,1,9,4563
14th str.,New York,NY,10009,939.98,641.47,1986,1,9,1680
